#Datasets	 Kosakonia_arachidis_strain=Ah-143_protein_result	 Kosakonia_arachidis_strain=KACC_18508_protein_result	 Kosakonia_cowanii_JCM_10956_=_DSM_18146_strain=888-76_protein_result	 Kosakonia_cowanii_isolate=Kosakonia_cowanii_DSM111930_protein_result	 Kosakonia_cowanii_strain=AM113-06_protein_result	 Kosakonia_cowanii_strain=Esp_Z_protein_result	 Kosakonia_cowanii_strain=FBS_223_protein_result	 Kosakonia_cowanii_strain=LT-1_protein_result	 Kosakonia_cowanii_strain=PF-104_protein_result	 Kosakonia_cowanii_strain=PF-6_protein_result	 Kosakonia_cowanii_strain=PF-9_protein_result	 Kosakonia_cowanii_strain=Pa82_protein_result	 Kosakonia_oryzae_strain=CGMCC_1_7012_protein_result	 Kosakonia_oryzae_strain=IAC-BECa90_protein_result	 Kosakonia_oryzae_strain=KO348_protein_result	 Kosakonia_oryzae_strain=Ola_51_protein_result	 Kosakonia_oryzendophytica_isolate=Kosakonia_oryzendophytica_LMG_26432T_protein_result	 Kosakonia_oryzendophytica_strain=FY-07_protein_result	 Kosakonia_oryzendophytica_strain=REICA_082_protein_result	 Kosakonia_oryziphila_strain=REICA_142_protein_result	 Kosakonia_pseudosacchari_strain=BDA62-3_protein_result	 Kosakonia_pseudosacchari_strain=JM-387_protein_result	 Kosakonia_pseudosacchari_strain=NN143_protein_result	 Kosakonia_pseudosacchari_strain=RX_G5M8_protein_result	 Kosakonia_quasisacchari_strain=WCHEs120001_protein_result	 Kosakonia_radicincitans_UMEnt01_12_strain=UMEnt01_12_protein_result	 Kosakonia_radicincitans_YD4_strain=YD4_protein_result	 Kosakonia_radicincitans_isolate=UYSO10_reads_2_protein_result	 Kosakonia_radicincitans_strain=D4_protein_result	 Kosakonia_radicincitans_strain=DSM_107547_protein_result	 Kosakonia_radicincitans_strain=GXGL-4A_protein_result	 Kosakonia_radicincitans_strain=IAC-BECa95_protein_result	 Kosakonia_radicincitans_strain=NFIX03_protein_result	 Kosakonia_radicincitans_strain=NFIX04_protein_result	 Kosakonia_radicincitans_strain=NFIX06_protein_result	 Kosakonia_radicincitans_strain=NFIX08_protein_result	 Kosakonia_radicincitans_strain=NFIX09_protein_result	 Kosakonia_radicincitans_strain=UTH00119_protein_result	 Kosakonia_radicincitans_strain=dy20221129_protein_result	 Kosakonia_sacchari_SP1_strain=SP1_protein_result	 Kosakonia_sacchari_strain=BO-1_protein_result	 Kosakonia_sacchari_strain=CGMCC_1_12102_protein_result	 Kosakonia_sacchari_strain=DSM_107661_protein_result	 Kosakonia_sacchari_strain=HX148_protein_result	 Kosakonia_sacchari_strain=Y3_protein_result	 Kosakonia_sp__AG348_strain=AG348_protein_result	 Kosakonia_sp__CCTCC_M2018092_strain=CCTCC_M2018092_protein_result	 Kosakonia_sp__H7A_strain=H7A_protein_result	 Kosakonia_sp__LAM2021_strain=LAM2021_protein_result	 Kosakonia_sp__MH5_strain=MH5_protein_result	 Kosakonia_sp__ML_JS2a_strain=ML_JS2a_protein_result	 Kosakonia_sp__MUSA4_strain=MUSA4_protein_result	 Kosakonia_sp__R1_Fl_strain=R1_Fl_protein_result	 Kosakonia_sp__S42_strain=S42_protein_result	 Kosakonia_sp__S57_strain=S57_protein_result	 Kosakonia_sp__S58_strain=S58_protein_result	 Kosakonia_sp__SMBL-WEM22_strain=SMBL-WEM22_protein_result	 Kosakonia_sp__SOY2_strain=SOY2_protein_result
"K03895 aerobactin synthase [EC:6.3.2.39]"	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 1	 0	 0
"K03896 acetyl CoA:N6-hydroxylysine acetyl transferase [EC:2.3.1.102]"	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 1	 0	 0
"K03897 lysine N6-hydroxylase [EC:1.14.13.59]"	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 1	 0	 0
"K14698 ATP-binding cassette, subfamily B, bacterial IrtA/YbtP [EC:7.-.-.-]"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"K14699 ATP-binding cassette, subfamily B, bacterial IrtB/YbtQ [EC:7.-.-.-]"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"K03221 type III secretion protein F"	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"K14979 two-component system, LuxR family, secretion system response regulator SsrB"	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"K06137 pyrroloquinoline-quinone synthase [EC:1.3.3.11]"	 0	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 1	 1	 1	 1	 0
"K07271 lipopolysaccharide cholinephosphotransferase [EC:2.7.8.-]"	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"K12440 phthiocerol/phenolphthiocerol synthesis type-I polyketide synthase A [EC:2.3.1.292]"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"K15914 N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase [EC:2.4.1.290]"	 0	 0	 0	 1	 1	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"K22278 peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]"	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"K22579 rifampicin phosphotransferase [EC:2.7.9.6]"	 0	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 1	 1	 1	 1	 0
"K05374 yersiniabactin synthetase, thioesterase component"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"K05372 AraC family transcriptional regulator"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"K05373 MFS transporter, putative signal transducer"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"K15344 secreted effector protein SseB"	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"K15345 secreted effector protein SseC"	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"K15346 secreted effector protein SseD"	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"K15721 pesticin/yersiniabactin receptor"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"K12078 type IV secretion system protein PtlA"	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0
"K15367 secretion system chaperone SseA"	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"K18984 secretion system chaperone SsaE"	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
"K07227 heme iron utilization protein"	 0	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 1	 1	 1	 1	 0
